70,63,7,94,63,21,10,4,7,16,41,42,82,45,8,3,16,90,33,6
10,3,44,77,46,44,66,65,39,44,47,29,15,54,31,94,9,96,75,26
53,92,18,83,48,3,22,57,30,84,71,60,98,47,31,49,32,47,48,44
54,81,3,58,95,88,25,38,74,36,41,4,84,84,3,80,61,29,52,29
87,75,96,80,9,62,34,22,11,8,2,7,35,100,18,46,38,93,49,68
49,82,44,33,28,21,20,80,80,56,8,33,62,98,87,50,93,50,43,95
40,39,97,23,45,52,51,15,79,28,60,10,31,75,66,43,6,88,18,78
68,62,77,32,59,6,96,49,54,14,45,18,9,20,86,90,100,22,29,64
75,58,1,59,88,87,40,2,26,70,93,38,53,4,28,88,67,12,88,76
53,54,69,83,47,45,59,19,8,49,10,4,83,19,90,64,62,13,88,75
35,28,71,30,44,55,61,49,63,19,38,71,77,58,21,30,15,58,49,59
15,25,65,41,75,57,72,84,3,11,55,65,95,63,97,30,3,47,61,78
59,46,56,87,47,69,41,15,7,21,12,18,34,37,42,25,58,38,72,40
27,23,22,62,87,38,86,74,13,14,91,7,39,64,23,71,3,76,15,61
5,81,78,100,47,8,93,70,46,33,64,41,16,90,82,78,72,46,59,25
76,99,23,21,50,46,76,4,68,96,91,47,34,26,37,83,22,71,20,30
25,3,38,83,49,5,29,49,86,54,64,21,56,29,51,81,26,93,7,2
45,54,90,68,23,74,80,98,50,25,2,87,56,13,75,26,96,83,7,35
69,9,86,25,9,4,15,12,5,44,32,60,17,53,84,81,19,4,94,15
36,81,41,48,7,96,51,75,32,67,12,3,12,83,40,63,80,97,53,42
74,99,32,40,89,75,62,64,65,55,63,90,40,30,10,24,5,89,16,16
40,7,61,60,24,94,71,60,79,61,7,46,84,79,27,39,31,64,65,83
69,94,92,81,87,52,39,50,29,87,68,6,19,44,80,46,97,2,59,74
71,2,91,11,72,25,73,57,50,39,48,11,51,56,94,51,27,98,32,10
45,69,60,83,88,26,89,43,82,75,31,100,13,99,57,55,13,39,68,83
2,79,34,85,94,76,6,8,60,16,52,87,87,69,94,35,61,40,40,23
34,54,86,36,14,100,14,30,54,6,71,62,77,98,60,30,65,52,22,11
43,89,45,44,40,36,87,57,34,34,82,3,57,10,99,71,88,56,25,67
28,90,91,58,99,76,43,64,42,82,32,33,39,90,77,94,90,96,39,96
20,63,4,71,65,12,42,94,80,38,32,47,50,6,19,60,6,86,4,82
83,14,54,75,90,60,96,98,35,98,35,10,89,13,52,60,76,48,35,63
43,22,72,76,49,44,76,10,47,61,67,58,91,64,65,74,86,88,56,33
89,19,18,39,2,74,99,67,37,34,87,33,50,38,87,38,49,39,56,28
40,5,34,43,63,27,24,61,68,93,77,46,53,32,61,46,8,5,7,44
77,11,19,96,24,10,10,48,57,90,88,58,91,80,100,51,10,31,59,36
40,62,33,58,53,46,39,36,66,86,88,8,58,31,13,93,21,33,48,88
81,94,41,85,73,65,51,48,50,26,18,6,78,61,30,46,78,47,67,1
76,36,55,28,61,14,58,68,40,29,86,31,67,47,48,64,41,49,79,70
38,42,5,63,59,46,98,96,48,78,96,53,47,30,13,46,83,71,20,34
22,99,56,59,44,66,50,9,7,71,78,57,22,84,23,56,15,37,97,31
80,95,28,97,25,83,41,80,42,50,88,25,61,58,19,5,74,95,54,65
95,68,25,9,43,31,100,60,97,97,7,92,19,8,68,81,15,27,92,93
33,99,25,51,2,41,27,92,79,48,65,83,20,27,33,68,84,75,65,90
68,77,16,53,61,89,67,11,73,100,33,45,87,18,80,21,55,91,16,100
44,34,96,10,96,71,97,30,77,50,65,99,13,57,55,2,97,59,6,8
84,67,94,91,10,25,68,6,76,51,88,58,65,21,24,77,8,91,2,13
77,25,82,89,4,76,30,51,85,77,38,24,44,50,69,57,94,6,20,99
17,30,73,44,89,30,54,77,78,39,77,82,62,73,5,66,36,56,53,10
87,69,18,79,25,28,1,29,98,46,17,46,74,96,58,64,7,1,15,69
99,53,37,15,1,1,89,23,12,14,52,25,31,77,100,74,97,16,8,93
52,42,19,62,82,38,41,34,40,76,63,96,5,9,37,89,65,41,56,15
89,61,1,27,15,44,31,46,50,57,72,15,84,94,56,67,43,24,99,89
59,76,32,45,88,31,96,74,26,65,31,52,37,98,93,13,60,54,17,2
16,59,70,85,10,30,47,51,4,80,27,98,67,61,26,72,35,32,16,35
20,56,63,20,36,25,29,39,98,23,92,65,90,96,84,45,22,71,17,24
41,59,55,31,60,94,9,91,73,86,62,62,28,34,18,65,4,59,8,99
75,52,44,49,59,87,59,97,15,91,10,47,100,91,88,65,16,24,72,85
83,9,29,34,67,40,16,63,15,30,63,58,84,1,28,68,38,7,45,80
79,72,51,80,65,48,8,14,71,73,20,92,80,49,85,6,88,1,52,91
32,100,77,99,44,57,59,62,39,34,78,38,66,15,81,23,45,19,61,79
54,36,77,16,14,49,29,39,8,28,87,23,55,32,19,17,64,50,89,84
9,98,58,24,76,27,37,100,42,18,34,43,39,18,98,93,39,62,13,33
12,35,75,71,25,99,73,29,15,67,14,28,83,60,26,52,84,13,30,75
14,89,65,38,66,19,86,71,80,54,77,45,60,66,78,68,77,14,7,67
68,46,13,98,86,87,35,54,94,83,32,63,79,35,82,67,13,32,15,29
50,42,51,98,9,4,97,20,1,27,26,54,99,6,50,9,10,9,7,34
19,22,35,65,98,34,96,69,66,18,21,39,79,5,92,23,67,41,19,91
50,13,10,87,4,75,21,6,68,44,7,88,86,6,11,29,38,29,77,4
15,31,15,41,84,65,77,19,26,48,56,31,49,8,14,92,11,64,90,70
6,73,20,64,84,17,62,5,85,79,41,41,88,2,86,23,63,22,52,21
86,79,68,99,5,96,92,89,30,14,76,52,34,98,2,25,63,66,85,83
57,70,44,56,55,55,61,84,3,6,49,7,21,74,73,68,92,20,23,22
93,1,70,94,95,26,71,12,10,63,39,24,50,76,82,65,61,10,43,10
70,85,26,73,33,58,75,42,80,3,7,12,4,4,12,71,49,92,37,62
59,93,1,49,81,92,39,13,72,14,22,10,83,12,49,84,58,56,70,11
82,78,54,64,61,90,26,58,79,70,55,90,27,27,35,73,99,42,95,80
88,5,28,89,79,49,4,95,63,52,42,4,68,90,78,2,52,12,22,91
99,38,95,20,80,45,48,26,83,55,91,84,80,98,29,59,35,56,76,32
1,71,91,40,5,32,65,99,4,81,6,51,69,100,83,93,99,12,52,29
87,73,40,100,29,6,28,35,41,80,45,12,66,35,18,10,100,24,77,1
62,23,3,41,66,76,52,21,25,51,54,50,24,30,87,56,90,14,89,50
99,27,68,66,49,14,25,67,49,28,14,60,48,19,93,94,75,33,24,99
53,68,84,91,98,36,30,98,89,12,55,10,94,75,20,20,67,35,94,74
48,48,98,100,75,40,66,63,29,89,86,98,25,72,6,53,74,93,3,32
81,63,6,66,57,89,90,7,60,98,20,66,21,19,55,13,44,89,57,61
23,24,46,11,30,3,87,38,3,95,16,47,28,44,1,75,40,80,90,79
50,18,59,4,26,85,21,17,16,64,7,87,78,5,83,32,22,8,17,12
91,83,69,62,89,29,40,24,84,10,67,27,34,66,91,19,89,42,43,58
58,77,72,57,45,26,89,6,20,8,2,83,61,79,71,99,95,40,33,88
85,94,66,97,82,49,26,91,83,19,30,33,19,87,25,72,95,42,57,69
74,11,73,75,10,73,97,80,34,4,98,95,9,79,59,83,11,98,83,25
59,19,38,67,86,21,62,38,68,73,77,25,31,44,94,69,6,24,40,35
25,10,59,53,3,22,17,84,6,15,25,96,24,35,90,69,17,11,63,55
67,49,12,26,90,98,83,76,74,64,69,52,91,6,61,54,53,81,97,7
9,20,6,97,90,60,66,63,50,79,14,57,94,82,80,19,7,5,83,42
63,90,98,55,53,31,55,40,95,57,63,100,4,11,84,50,2,96,82,24
67,10,29,4,13,97,26,36,29,38,86,78,60,1,57,56,10,81,96,49
73,5,60,70,18,90,5,9,38,83,90,32,5,28,1,83,61,97,19,81
90,56,97,52,71,20,24,35,12,31,35,6,43,95,26,21,6,77,68,38
99,78,19,6,84,1,37,55,97,32,49,5,53,68,44,53,66,61,74,52
77,32,20,90,4,72,64,47,44,79,68,82,85,39,44,81,58,99,82,10
59,18,35,34,76,87,99,65,9,51,71,42,63,86,88,36,8,57,69,91
93,34,94,23,96,12,21,52,72,27,47,39,26,68,7,55,25,50,34,21
59,22,40,12,35,4,76,82,51,74,37,53,91,61,34,72,36,26,4,39
2,52,28,32,64,60,89,10,33,17,29,90,77,44,18,21,13,20,13,67
13,91,16,23,35,61,48,47,76,93,8,41,57,97,25,65,74,50,29,76
87,63,40,66,22,52,16,59,84,23,45,61,90,83,73,1,45,72,84,18
49,11,38,7,79,1,82,19,26,9,17,10,37,2,29,52,2,99,91,52
85,40,14,28,73,69,48,62,54,8,40,34,34,15,24,57,69,34,45,100
21,6,44,29,28,95,12,6,44,77,93,15,62,49,14,1,89,23,99,71
56,51,10,89,59,88,88,58,16,82,52,25,9,59,23,90,14,35,4,9
63,44,62,45,43,12,64,85,61,75,92,38,38,30,82,84,82,10,86,5
4,100,2,76,10,36,10,50,94,76,10,28,19,44,38,78,26,64,53,50
62,82,58,61,3,25,91,44,11,97,100,22,82,40,67,79,3,38,98,45
37,49,79,79,50,57,4,15,90,47,10,64,73,14,94,38,54,89,88,49
5,90,24,12,28,62,4,3,56,79,32,80,68,96,43,16,94,43,17,17
49,14,45,98,34,31,99,76,43,43,79,21,92,37,61,36,77,90,36,37
20,40,57,85,29,80,69,80,16,95,61,90,83,84,97,65,41,23,6,89
13,93,7,6,18,80,38,30,25,1,47,75,55,5,37,94,72,80,45,75
21,92,50,47,40,79,51,12,45,99,30,54,2,43,67,10,49,86,45,42
15,72,65,33,70,36,77,38,54,58,14,97,10,8,32,74,45,43,33,91
19,62,23,64,21,6,5,83,36,35,30,57,52,32,89,6,95,59,92,10
5,35,84,24,67,71,73,85,78,56,17,22,96,95,30,76,58,10,50,19
64,94,98,58,45,100,71,67,89,30,32,86,85,86,30,47,79,26,72,95
29,13,85,61,44,17,46,97,74,16,11,87,94,18,91,5,72,60,67,11
54,74,51,60,18,12,59,95,41,67,84,32,98,54,50,85,15,53,84,39
70,65,28,45,20,92,34,12,61,69,98,33,38,30,21,17,70,92,26,29
50,84,75,4,62,49,18,65,65,80,22,85,33,91,3,12,40,67,77,8
54,40,24,52,27,86,40,49,13,35,71,50,79,9,18,28,13,50,42,20
45,75,96,41,56,81,92,7,50,26,4,6,22,79,31,32,65,64,6,42
13,84,63,11,95,19,23,90,32,35,62,78,96,18,97,61,50,9,88,30
50,33,61,46,72,25,37,50,58,33,67,43,94,72,79,68,7,5,98,71
86,56,18,46,68,6,33,78,95,93,4,28,37,24,68,99,53,76,12,24
88,98,10,56,96,61,9,7,43,76,1,34,35,21,85,100,32,33,51,96
28,55,26,81,78,78,52,27,4,29,15,37,70,22,43,76,86,7,76,31
21,34,86,71,61,52,84,66,93,61,87,80,72,98,71,28,1,93,11,16
57,62,92,88,95,3,91,14,93,77,28,4,81,39,49,96,21,6,4,56
65,37,70,6,6,100,73,64,36,85,54,73,60,64,83,42,89,7,45,80
42,76,73,22,27,51,39,39,26,91,53,88,10,5,44,22,22,58,13,45
21,42,23,46,99,34,30,77,79,60,57,29,56,24,86,63,32,44,98,100
95,50,58,96,78,18,70,66,52,7,34,66,5,88,1,2,35,3,95,44
9,70,82,80,48,63,89,39,57,22,42,24,76,47,100,5,81,5,94,31
11,98,41,46,69,58,93,31,69,87,42,63,66,1,28,19,58,24,99,25
15,33,99,34,42,76,9,35,10,42,99,8,60,47,4,21,82,13,70,97
17,84,9,6,39,16,49,92,88,67,6,97,23,83,16,72,9,64,71,23
63,74,33,75,22,36,13,46,95,79,40,61,72,88,48,45,20,48,38,40
58,96,52,51,39,15,26,45,10,25,80,39,73,31,89,85,63,11,7,23
6,4,7,20,3,86,89,46,85,56,60,4,35,24,29,39,7,44,45,28
94,36,73,43,48,34,20,95,91,23,31,86,4,84,79,84,75,91,55,42
73,67,56,17,34,28,13,22,2,1,91,61,85,44,18,75,61,57,55,100
